kernel,InputData,advise0,advise1,advise2,variant,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_flux,097K,4,5,1,451,87.27,913.5298,6000,0.152254,0.148287,3.069848
cuda_compute_flux,097K,2,4,6,246,93.74,913.5334,6000,0.152255,0.148383,1.6970169999999998
cuda_compute_flux,097K,3,5,6,356,93.22,913.5614,6000,0.15225999999999998,0.148352,2.882613
cuda_compute_flux,097K,3,5,3,353,93.13,913.5895,6000,0.152264,0.14841500000000002,3.025334
cuda_compute_flux,097K,4,5,2,452,87.25,913.6385,6000,0.152273,0.148288,3.266962
cuda_compute_flux,097K,0,4,6,46,93.8,913.6862,6000,0.152281,0.14851199999999998,1.943321
cuda_compute_flux,097K,4,5,6,456,87.21,913.7610000000001,6000,0.152293,0.148575,3.280151
cuda_compute_flux,097K,0,5,6,56,93.78,913.9972,6000,0.152332,0.148509,3.155902
cuda_compute_flux,097K,2,5,1,251,93.76,914.0426,6000,0.15234,0.148607,2.926258
cuda_compute_flux,097K,6,5,6,656,93.22,914.1064,6000,0.152351,0.148448,2.845845
cuda_compute_flux,097K,3,4,6,346,93.74,914.3575,6000,0.152392,0.14851199999999998,1.734106
cuda_compute_flux,097K,3,5,1,351,93.2,914.3808,6000,0.152396,0.148704,2.94962
cuda_compute_flux,097K,0,5,3,53,93.8,914.6625,6000,0.152443,0.14864000000000002,3.302006
cuda_compute_flux,097K,1,5,1,151,93.23,914.9426,6000,0.15249,0.148351,2.719893
cuda_compute_flux,097K,0,4,2,42,93.85,915.0225,6000,0.152503,0.148351,2.825907
cuda_compute_flux,097K,3,5,2,352,93.17,915.1326,6000,0.152522,0.148321,3.060355
cuda_compute_flux,097K,0,5,1,51,93.8,915.1464,6000,0.152524,0.14851199999999998,4.661618
cuda_compute_flux,097K,6,5,1,651,93.21,915.2287,6000,0.152538,0.148064,4.346613
cuda_compute_flux,097K,5,5,6,556,87.13,915.3901,6000,0.152565,0.148607,3.372464
cuda_compute_flux,097K,5,5,3,553,87.14,915.4918,6000,0.152581,0.14832,3.338993
cuda_compute_flux,097K,1,5,2,152,93.21,915.5697,6000,0.152594,0.148256,4.245707
cuda_compute_flux,097K,0,5,2,52,93.86,917.4047,6000,0.1529,0.148063,4.7286800000000015
cuda_compute_flux,097K,1,3,4,134,97.82,2580.0,6000,0.430507,0.424892,1.100757
cuda_compute_flux,097K,0,1,4,14,97.84,2590.0,6000,0.430929,0.425696,1.527935
cuda_compute_flux,097K,1,0,4,104,97.86,2590.0,6000,0.430982,0.426335,0.441023
cuda_compute_flux,097K,3,2,4,324,97.83,2590.0,6000,0.431028,0.425183,1.177758
cuda_compute_flux,097K,2,1,5,215,97.83,2590.0,6000,0.431166,0.4254350000000001,4.157262
