Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,label
gaussian,1024,a,0,Fan1,712290502.8,6.69,6114,1066922719,6.69,5728,0.97,76.55,0.08,52.47,0.26,0,0.27,6.69,6.69,48798882682,0.69,6.69,50.79,0.07,1.45,3.22,0.11,92.92,1,0.07,7.08,29.23,31.83,47.52,45.43,45.43,4.9,1568,5.12,1640,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.58,19.66,64,100,111,0x200060000000,0x200060400000,4194304,26,282,4160,4160,0,0
gaussian,1024,b,1,Fan1,712290502.8,6.69,6114,1066922719,6.69,5728,0.97,76.55,0.08,52.47,0.26,0,0.27,6.69,6.69,48798882682,0.69,6.69,50.79,0.07,1.45,3.22,0.11,92.92,1,0.07,7.08,29.23,31.83,47.52,45.43,45.43,4.9,1568,5.12,1640,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.58,19.66,64,100,111,0x200060400000,0x200060401000,4096,2,256,64,64,0,2
gaussian,1024,m,2,Fan1,712290502.8,6.69,6114,1066922719,6.69,5728,0.97,76.55,0.08,52.47,0.26,0,0.27,6.69,6.69,48798882682,0.69,6.69,50.79,0.07,1.45,3.22,0.11,92.92,1,0.07,7.08,29.23,31.83,47.52,45.43,45.43,4.9,1568,5.12,1640,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.58,19.66,64,100,111,0x200060600000,0x200060a00000,4194304,12,46,4096,0,0,0
gaussian,112,a,0,Fan2,738324175.8,5.58,6429,1103479853,5.58,5824,5.07,2434.36,1.33,7.62,0.13,0.05,0.14,3.52,3.52,42186813187,5.07,5.58,90.82,1.09,41.04,1.57,0.04,95.6,1,0.04,4.4,14.19,15.61,37.51,35.72,35.72,81.64,26124,85.72,27430,16,784,16,0,0,0,12544,0.31,32,128,32,64,5.48,8.56,32,50,111,0x200060000000,0x20006000c400,50176,2,56,64,64,0,1
gaussian,112,b,1,Fan2,738324175.8,5.58,6429,1103479853,5.58,5824,5.07,2434.36,1.33,7.62,0.13,0.05,0.14,3.52,3.52,42186813187,5.07,5.58,90.82,1.09,41.04,1.57,0.04,95.6,1,0.04,4.4,14.19,15.61,37.51,35.72,35.72,81.64,26124,85.72,27430,16,784,16,0,0,0,12544,0.31,32,128,32,64,5.48,8.56,32,50,111,0x20006000c400,0x20006000c5c0,448,0,0,0,0,0,4
gaussian,112,m,2,Fan2,738324175.8,5.58,6429,1103479853,5.58,5824,5.07,2434.36,1.33,7.62,0.13,0.05,0.14,3.52,3.52,42186813187,5.07,5.58,90.82,1.09,41.04,1.57,0.04,95.6,1,0.04,4.4,14.19,15.61,37.51,35.72,35.72,81.64,26124,85.72,27430,16,784,16,0,0,0,12544,0.31,32,128,32,64,5.48,8.56,32,50,111,0x20006000c600,0x200060018a00,50176,1,8,64,0,0,0
gaussian,112,a,0,Fan1,744755244.8,1.04,5097,1113563520,1.04,4576,0.26,22.16,0.02,27.52,0.18,0,0.2,4.96,4.96,7937062937,0.22,1.04,53.2,0.01,1.35,2.27,0.06,94.67,1,0.05,5.33,27,29.66,47.55,42.69,42.69,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.43,13.17,64,100,111,0x200060000000,0x20006000c400,50176,2,56,64,64,0,0
gaussian,112,b,1,Fan1,744755244.8,1.04,5097,1113563520,1.04,4576,0.26,22.16,0.02,27.52,0.18,0,0.2,4.96,4.96,7937062937,0.22,1.04,53.2,0.01,1.35,2.27,0.06,94.67,1,0.05,5.33,27,29.66,47.55,42.69,42.69,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.43,13.17,64,100,111,0x20006000c400,0x20006000c5c0,448,0,0,0,0,0,3
gaussian,112,m,2,Fan1,744755244.8,1.04,5097,1113563520,1.04,4576,0.26,22.16,0.02,27.52,0.18,0,0.2,4.96,4.96,7937062937,0.22,1.04,53.2,0.01,1.35,2.27,0.06,94.67,1,0.05,5.33,27,29.66,47.55,42.69,42.69,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.43,13.17,64,100,111,0x20006000c600,0x200060018a00,50176,1,8,64,0,0,0
gaussian,112,a,0,Fan2,778378378.4,5.19,6878,1161261261,5.19,5920,4.91,2399.46,1.25,7.67,0.14,0.05,0.14,3.57,3.57,41372972973,4.91,5.19,92.83,1.02,40.16,1.55,0.05,95.56,1,0.04,4.44,14.03,15.45,36.78,35.02,35.02,81.64,26124,85.76,27443,16,784,16,0,0,0,12544,0.31,32,128,32,64,5.53,8.64,32,50,111,0x200060000000,0x20006000c400,50176,2,56,64,64,0,1
gaussian,112,b,1,Fan2,778378378.4,5.19,6878,1161261261,5.19,5920,4.91,2399.46,1.25,7.67,0.14,0.05,0.14,3.57,3.57,41372972973,4.91,5.19,92.83,1.02,40.16,1.55,0.05,95.56,1,0.04,4.44,14.03,15.45,36.78,35.02,35.02,81.64,26124,85.76,27443,16,784,16,0,0,0,12544,0.31,32,128,32,64,5.53,8.64,32,50,111,0x20006000c400,0x20006000c5c0,448,0,0,0,0,0,4
gaussian,112,m,2,Fan2,778378378.4,5.19,6878,1161261261,5.19,5920,4.91,2399.46,1.25,7.67,0.14,0.05,0.14,3.57,3.57,41372972973,4.91,5.19,92.83,1.02,40.16,1.55,0.05,95.56,1,0.04,4.44,14.03,15.45,36.78,35.02,35.02,81.64,26124,85.76,27443,16,784,16,0,0,0,12544,0.31,32,128,32,64,5.53,8.64,32,50,111,0x20006000c600,0x200060018a00,50176,1,8,64,0,0,0
gaussian,112,a,0,Fan1,700704225.4,1.1,4762,1047645246,1.1,4544,0.27,21.8,0.02,27.81,0.18,0,0.2,5.05,5.05,7866197183,0.23,1.1,53.23,0.01,1.36,2.08,0.06,95.06,1,0.05,4.94,26.89,29.53,46.98,42.17,42.17,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.43,13.18,64,100,111,0x200060000000,0x20006000c400,50176,2,56,64,64,0,0
gaussian,112,b,1,Fan1,700704225.4,1.1,4762,1047645246,1.1,4544,0.27,21.8,0.02,27.81,0.18,0,0.2,5.05,5.05,7866197183,0.23,1.1,53.23,0.01,1.36,2.08,0.06,95.06,1,0.05,4.94,26.89,29.53,46.98,42.17,42.17,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.43,13.18,64,100,111,0x20006000c400,0x20006000c5c0,448,0,0,0,0,0,3
gaussian,112,m,2,Fan1,700704225.4,1.1,4762,1047645246,1.1,4544,0.27,21.8,0.02,27.81,0.18,0,0.2,5.05,5.05,7866197183,0.23,1.1,53.23,0.01,1.36,2.08,0.06,95.06,1,0.05,4.94,26.89,29.53,46.98,42.17,42.17,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.43,13.18,64,100,111,0x20006000c600,0x200060018a00,50176,1,8,64,0,0,0
gaussian,112,a,0,Fan2,752777777.8,5.48,6470,1122800926,5.48,5760,5.25,2559.97,1.29,7.29,0.12,0.05,0.13,3.27,3.27,42211111111,5.25,5.48,92.05,1.05,37.77,1.55,0.04,96.1,1,0.04,3.9,14.24,15.67,41.72,39.69,39.69,79.6,25471,83.66,26770,16,784,16,0,0,0,12544,0.31,32,128,32,64,4.66,7.28,32,50,111,0x200060000000,0x20006000c400,50176,2,56,64,64,0,1
gaussian,112,b,1,Fan2,752777777.8,5.48,6470,1122800926,5.48,5760,5.25,2559.97,1.29,7.29,0.12,0.05,0.13,3.27,3.27,42211111111,5.25,5.48,92.05,1.05,37.77,1.55,0.04,96.1,1,0.04,3.9,14.24,15.67,41.72,39.69,39.69,79.6,25471,83.66,26770,16,784,16,0,0,0,12544,0.31,32,128,32,64,4.66,7.28,32,50,111,0x20006000c400,0x20006000c5c0,448,0,0,0,0,0,4
gaussian,112,m,2,Fan2,752777777.8,5.48,6470,1122800926,5.48,5760,5.25,2559.97,1.29,7.29,0.12,0.05,0.13,3.27,3.27,42211111111,5.25,5.48,92.05,1.05,37.77,1.55,0.04,96.1,1,0.04,3.9,14.24,15.67,41.72,39.69,39.69,79.6,25471,83.66,26770,16,784,16,0,0,0,12544,0.31,32,128,32,64,4.66,7.28,32,50,111,0x20006000c600,0x200060018a00,50176,1,8,64,0,0,0
gaussian,112,a,0,Fan1,707746478.9,1.08,4837,1064370599,1.08,4544,0.27,20.77,0.02,29,0.19,0,0.21,5.29,5.29,7823943662,0.23,1.08,53.25,0.01,1.38,2.34,0.06,94.38,1,0.06,5.62,26.77,29.41,46.36,41.62,41.62,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.8,13.76,64,100,111,0x200060000000,0x20006000c400,50176,2,56,64,64,0,0
gaussian,112,b,1,Fan1,707746478.9,1.08,4837,1064370599,1.08,4544,0.27,20.77,0.02,29,0.19,0,0.21,5.29,5.29,7823943662,0.23,1.08,53.25,0.01,1.38,2.34,0.06,94.38,1,0.06,5.62,26.77,29.41,46.36,41.62,41.62,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.8,13.76,64,100,111,0x20006000c400,0x20006000c5c0,448,0,0,0,0,0,3
gaussian,112,m,2,Fan1,707746478.9,1.08,4837,1064370599,1.08,4544,0.27,20.77,0.02,29,0.19,0,0.21,5.29,5.29,7823943662,0.23,1.08,53.25,0.01,1.38,2.34,0.06,94.38,1,0.06,5.62,26.77,29.41,46.36,41.62,41.62,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.8,13.76,64,100,111,0x20006000c600,0x200060018a00,50176,1,8,64,0,0,0
gaussian,112,a,0,Fan2,745084269.7,5.53,6357,1114905197,5.53,5696,4.6,2345.51,1.31,6.53,0.13,0.05,0.14,3.54,3.54,42168539326,4.6,5.53,89.03,1.05,35.39,1.38,0.04,95.69,1,0.04,4.31,14.34,15.78,34.07,32.11,32.11,78.16,25012,82.94,26542,16,784,16,0,0,0,12544,0.31,32,128,32,64,4.58,7.15,32,50,111,0x200060000000,0x20006000c400,50176,2,56,64,64,0,1
gaussian,112,b,1,Fan2,745084269.7,5.53,6357,1114905197,5.53,5696,4.6,2345.51,1.31,6.53,0.13,0.05,0.14,3.54,3.54,42168539326,4.6,5.53,89.03,1.05,35.39,1.38,0.04,95.69,1,0.04,4.31,14.34,15.78,34.07,32.11,32.11,78.16,25012,82.94,26542,16,784,16,0,0,0,12544,0.31,32,128,32,64,4.58,7.15,32,50,111,0x20006000c400,0x20006000c5c0,448,0,0,0,0,0,4
gaussian,112,m,2,Fan2,745084269.7,5.53,6357,1114905197,5.53,5696,4.6,2345.51,1.31,6.53,0.13,0.05,0.14,3.54,3.54,42168539326,4.6,5.53,89.03,1.05,35.39,1.38,0.04,95.69,1,0.04,4.31,14.34,15.78,34.07,32.11,32.11,78.16,25012,82.94,26542,16,784,16,0,0,0,12544,0.31,32,128,32,64,4.58,7.15,32,50,111,0x20006000c600,0x200060018a00,50176,1,8,64,0,0,0
gaussian,112,a,0,Fan1,693661971.8,1.06,4745,1043904049,1.06,4544,0.27,22.02,0.02,27.19,0.18,0,0.2,4.99,4.99,7528169014,0.23,1.06,53.28,0.01,1.39,2.22,0.06,94.7,1,0.05,5.3,26.66,29.28,46.64,41.87,41.87,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.61,13.46,64,100,111,0x200060000000,0x20006000c400,50176,2,56,64,64,0,0
gaussian,112,b,1,Fan1,693661971.8,1.06,4745,1043904049,1.06,4544,0.27,22.02,0.02,27.19,0.18,0,0.2,4.99,4.99,7528169014,0.23,1.06,53.28,0.01,1.39,2.22,0.06,94.7,1,0.05,5.3,26.66,29.28,46.64,41.87,41.87,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.61,13.46,64,100,111,0x20006000c400,0x20006000c5c0,448,0,0,0,0,0,3
gaussian,112,m,2,Fan1,693661971.8,1.06,4745,1043904049,1.06,4544,0.27,22.02,0.02,27.19,0.18,0,0.2,4.99,4.99,7528169014,0.23,1.06,53.28,0.01,1.39,2.22,0.06,94.7,1,0.05,5.3,26.66,29.28,46.64,41.87,41.87,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.61,13.46,64,100,111,0x20006000c600,0x200060018a00,50176,1,8,64,0,0,0
gaussian,112,a,0,Fan2,745810055.9,5.48,6372,1111702747,5.48,5728,4.25,2413.34,1.29,7.37,0.13,0.05,0.14,3.41,3.41,41821229050,3.94,5.48,92.42,1.05,37.65,1.45,0.04,95.85,1,0.04,4.15,14.18,15.61,36.69,34.88,34.88,78.16,25012,82.21,26308,16,784,16,0,0,0,12544,0.31,32,128,32,64,5.06,7.91,32,50,111,0x200060000000,0x20006000c400,50176,2,56,64,64,0,1
gaussian,112,b,1,Fan2,745810055.9,5.48,6372,1111702747,5.48,5728,4.25,2413.34,1.29,7.37,0.13,0.05,0.14,3.41,3.41,41821229050,3.94,5.48,92.42,1.05,37.65,1.45,0.04,95.85,1,0.04,4.15,14.18,15.61,36.69,34.88,34.88,78.16,25012,82.21,26308,16,784,16,0,0,0,12544,0.31,32,128,32,64,5.06,7.91,32,50,111,0x20006000c400,0x20006000c5c0,448,0,0,0,0,0,4
gaussian,112,m,2,Fan2,745810055.9,5.48,6372,1111702747,5.48,5728,4.25,2413.34,1.29,7.37,0.13,0.05,0.14,3.41,3.41,41821229050,3.94,5.48,92.42,1.05,37.65,1.45,0.04,95.85,1,0.04,4.15,14.18,15.61,36.69,34.88,34.88,78.16,25012,82.21,26308,16,784,16,0,0,0,12544,0.31,32,128,32,64,5.06,7.91,32,50,111,0x20006000c600,0x200060018a00,50176,1,8,64,0,0,0
gaussian,112,a,0,Fan1,756118881.1,0.99,5196,1135088869,0.99,4576,0.25,21.94,0.02,27.12,0.18,0,0.2,5.01,5.01,7685314685,0.21,0.99,53.31,0.01,1.4,2.26,0.06,94.59,1,0.05,5.41,26.54,29.16,46.42,41.68,41.68,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.69,13.58,64,100,111,0x200060000000,0x20006000c400,50176,2,56,64,64,0,0
gaussian,112,b,1,Fan1,756118881.1,0.99,5196,1135088869,0.99,4576,0.25,21.94,0.02,27.12,0.18,0,0.2,5.01,5.01,7685314685,0.21,0.99,53.31,0.01,1.4,2.26,0.06,94.59,1,0.05,5.41,26.54,29.16,46.42,41.68,41.68,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.69,13.58,64,100,111,0x20006000c400,0x20006000c5c0,448,0,0,0,0,0,3
gaussian,112,m,2,Fan1,756118881.1,0.99,5196,1135088869,0.99,4576,0.25,21.94,0.02,27.12,0.18,0,0.2,5.01,5.01,7685314685,0.21,0.99,53.31,0.01,1.4,2.26,0.06,94.59,1,0.05,5.41,26.54,29.16,46.42,41.68,41.68,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.69,13.58,64,100,111,0x20006000c600,0x200060018a00,50176,1,8,64,0,0,0
gaussian,128,a,0,Fan2,747474747.5,6.37,7062,1114030934,6.37,6336,4.46,3060.35,1.57,7.29,0.14,0.06,0.14,3.61,3.61,48777777778,4.44,6.37,90.92,1.29,49.96,1.55,0.05,95.4,1,0.05,4.6,14.24,15.66,35.03,33.75,33.75,106.5,34080,110.56,35380,16,1024,16,0,0,0,16384,0.4,32,128,32,64,4.49,7.02,32,50,111,0x200060000000,0x200060010000,65536,4,64,128,128,0,0
gaussian,128,b,1,Fan2,747474747.5,6.37,7062,1114030934,6.37,6336,4.46,3060.35,1.57,7.29,0.14,0.06,0.14,3.61,3.61,48777777778,4.44,6.37,90.92,1.29,49.96,1.55,0.05,95.4,1,0.05,4.6,14.24,15.66,35.03,33.75,33.75,106.5,34080,110.56,35380,16,1024,16,0,0,0,16384,0.4,32,128,32,64,4.49,7.02,32,50,111,0x200060010000,0x200060010200,512,2,8,64,64,0,0
gaussian,128,m,2,Fan2,747474747.5,6.37,7062,1114030934,6.37,6336,4.46,3060.35,1.57,7.29,0.14,0.06,0.14,3.61,3.61,48777777778,4.44,6.37,90.92,1.29,49.96,1.55,0.05,95.4,1,0.05,4.6,14.24,15.66,35.03,33.75,33.75,106.5,34080,110.56,35380,16,1024,16,0,0,0,16384,0.4,32,128,32,64,4.49,7.02,32,50,111,0x200060010200,0x200060020200,65536,1,1,64,0,0,6
gaussian,128,a,0,Fan1,744755244.8,1.19,5101,1114474068,1.19,4576,0.27,22.31,0.02,30.03,0.18,0,0.2,4.93,4.93,9069930070,0.23,1.19,52.84,0.01,1.18,2.28,0.06,94.54,1,0.05,5.46,28.82,31.63,46.6,41.84,41.84,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.4,13.13,64,100,111,0x200060000000,0x200060010000,65536,4,64,128,128,0,0
gaussian,128,b,1,Fan1,744755244.8,1.19,5101,1114474068,1.19,4576,0.27,22.31,0.02,30.03,0.18,0,0.2,4.93,4.93,9069930070,0.23,1.19,52.84,0.01,1.18,2.28,0.06,94.54,1,0.05,5.46,28.82,31.63,46.6,41.84,41.84,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.4,13.13,64,100,111,0x200060010000,0x200060010200,512,2,8,64,64,0,4
gaussian,128,m,2,Fan1,744755244.8,1.19,5101,1114474068,1.19,4576,0.27,22.31,0.02,30.03,0.18,0,0.2,4.93,4.93,9069930070,0.23,1.19,52.84,0.01,1.18,2.28,0.06,94.54,1,0.05,5.46,28.82,31.63,46.6,41.84,41.84,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.4,13.13,64,100,111,0x200060010200,0x200060020200,65536,1,1,64,0,0,0
gaussian,128,a,0,Fan2,770202020.2,5.99,7279,1148095539,5.99,6336,4.45,3230.41,1.52,6.87,0.13,0.06,0.14,3.42,3.42,47212121212,3.63,5.99,91.61,1.25,49.51,1.88,0.04,96,1,0.04,4,14.1,15.51,48.79,47.01,47.01,106.5,34080,110.54,35374,16,1024,16,0,0,0,16384,0.4,32,128,32,64,5.06,7.9,32,50,111,0x200060000000,0x200060010000,65536,4,64,128,128,0,0
gaussian,128,b,1,Fan2,770202020.2,5.99,7279,1148095539,5.99,6336,4.45,3230.41,1.52,6.87,0.13,0.06,0.14,3.42,3.42,47212121212,3.63,5.99,91.61,1.25,49.51,1.88,0.04,96,1,0.04,4,14.1,15.51,48.79,47.01,47.01,106.5,34080,110.54,35374,16,1024,16,0,0,0,16384,0.4,32,128,32,64,5.06,7.9,32,50,111,0x200060010000,0x200060010200,512,2,8,64,64,0,0
gaussian,128,m,2,Fan2,770202020.2,5.99,7279,1148095539,5.99,6336,4.45,3230.41,1.52,6.87,0.13,0.06,0.14,3.42,3.42,47212121212,3.63,5.99,91.61,1.25,49.51,1.88,0.04,96,1,0.04,4,14.1,15.51,48.79,47.01,47.01,106.5,34080,110.54,35374,16,1024,16,0,0,0,16384,0.4,32,128,32,64,5.06,7.9,32,50,111,0x200060010200,0x200060020200,65536,1,1,64,0,0,6
gaussian,128,a,0,Fan1,719178082.2,1.2,5035,1077411530,1.2,4672,0.28,24.48,0.02,27.22,0.16,0,0.18,4.49,4.49,8828767123,0.23,1.2,52.86,0.01,1.19,2.16,0.06,94.81,1,0.05,5.19,28.71,31.51,46.27,41.53,41.53,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8,12.5,64,100,111,0x200060000000,0x200060010000,65536,4,64,128,128,0,0
gaussian,128,b,1,Fan1,719178082.2,1.2,5035,1077411530,1.2,4672,0.28,24.48,0.02,27.22,0.16,0,0.18,4.49,4.49,8828767123,0.23,1.2,52.86,0.01,1.19,2.16,0.06,94.81,1,0.05,5.19,28.71,31.51,46.27,41.53,41.53,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8,12.5,64,100,111,0x200060010000,0x200060010200,512,2,8,64,64,0,4
gaussian,128,m,2,Fan1,719178082.2,1.2,5035,1077411530,1.2,4672,0.28,24.48,0.02,27.22,0.16,0,0.18,4.49,4.49,8828767123,0.23,1.2,52.86,0.01,1.19,2.16,0.06,94.81,1,0.05,5.19,28.71,31.51,46.27,41.53,41.53,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8,12.5,64,100,111,0x200060010200,0x200060020200,65536,1,1,64,0,0,0
gaussian,128,a,0,Fan2,738578680.2,6.4,6926,1098112310,6.4,6304,4.71,3292.01,1.57,6.83,0.13,0.06,0.13,3.29,3.29,48436548223,3.67,6.4,92.23,1.29,45.16,1.51,0.04,95.83,1,0.04,4.17,14.27,15.71,37.7,36.24,36.24,104.17,33335,108.36,34674,16,1024,16,0,0,0,16384,0.4,32,128,32,64,5.17,8.08,32,50,111,0x200060000000,0x200060010000,65536,4,64,128,128,0,0
gaussian,128,b,1,Fan2,738578680.2,6.4,6926,1098112310,6.4,6304,4.71,3292.01,1.57,6.83,0.13,0.06,0.13,3.29,3.29,48436548223,3.67,6.4,92.23,1.29,45.16,1.51,0.04,95.83,1,0.04,4.17,14.27,15.71,37.7,36.24,36.24,104.17,33335,108.36,34674,16,1024,16,0,0,0,16384,0.4,32,128,32,64,5.17,8.08,32,50,111,0x200060010000,0x200060010200,512,2,8,64,64,0,0
gaussian,128,m,2,Fan2,738578680.2,6.4,6926,1098112310,6.4,6304,4.71,3292.01,1.57,6.83,0.13,0.06,0.13,3.29,3.29,48436548223,3.67,6.4,92.23,1.29,45.16,1.51,0.04,95.83,1,0.04,4.17,14.27,15.71,37.7,36.24,36.24,104.17,33335,108.36,34674,16,1024,16,0,0,0,16384,0.4,32,128,32,64,5.17,8.08,32,50,111,0x200060010200,0x200060020200,65536,1,1,64,0,0,6
gaussian,128,a,0,Fan1,724489795.9,1.17,5136,1091234410,1.17,4704,0.27,22.81,0.02,29.04,0.17,0,0.19,4.82,4.82,8673469388,0.23,1.17,52.88,0.01,1.2,2,0.05,95.28,1,0.05,4.72,28.59,31.38,47.23,42.4,42.4,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.35,13.05,64,100,111,0x200060000000,0x200060010000,65536,4,64,128,128,0,0
gaussian,128,b,1,Fan1,724489795.9,1.17,5136,1091234410,1.17,4704,0.27,22.81,0.02,29.04,0.17,0,0.19,4.82,4.82,8673469388,0.23,1.17,52.88,0.01,1.2,2,0.05,95.28,1,0.05,4.72,28.59,31.38,47.23,42.4,42.4,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.35,13.05,64,100,111,0x200060010000,0x200060010200,512,2,8,64,64,0,4
gaussian,128,m,2,Fan1,724489795.9,1.17,5136,1091234410,1.17,4704,0.27,22.81,0.02,29.04,0.17,0,0.19,4.82,4.82,8673469388,0.23,1.17,52.88,0.01,1.2,2,0.05,95.28,1,0.05,4.72,28.59,31.38,47.23,42.4,42.4,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.35,13.05,64,100,111,0x200060010200,0x200060020200,65536,1,1,64,0,0,0
gaussian,128,a,0,Fan2,733502538.1,6.44,6891,1092560279,6.44,6304,4.07,3139.85,1.55,6.3,0.13,0.06,0.14,3.39,3.39,48345177665,3.77,6.44,90.76,1.27,43.98,1.46,0.05,95.39,1,0.05,4.61,14.36,15.81,33.04,31.79,31.79,102.53,32808,106.56,34100,16,1024,16,0,0,0,16384,0.4,32,128,32,64,4.93,7.7,32,50,111,0x200060000000,0x200060010000,65536,4,64,128,128,0,0
gaussian,128,b,1,Fan2,733502538.1,6.44,6891,1092560279,6.44,6304,4.07,3139.85,1.55,6.3,0.13,0.06,0.14,3.39,3.39,48345177665,3.77,6.44,90.76,1.27,43.98,1.46,0.05,95.39,1,0.05,4.61,14.36,15.81,33.04,31.79,31.79,102.53,32808,106.56,34100,16,1024,16,0,0,0,16384,0.4,32,128,32,64,4.93,7.7,32,50,111,0x200060010000,0x200060010200,512,2,8,64,64,0,0
gaussian,128,m,2,Fan2,733502538.1,6.44,6891,1092560279,6.44,6304,4.07,3139.85,1.55,6.3,0.13,0.06,0.14,3.39,3.39,48345177665,3.77,6.44,90.76,1.27,43.98,1.46,0.05,95.39,1,0.05,4.61,14.36,15.81,33.04,31.79,31.79,102.53,32808,106.56,34100,16,1024,16,0,0,0,16384,0.4,32,128,32,64,4.93,7.7,32,50,111,0x200060010200,0x200060020200,65536,1,1,64,0,0,6
gaussian,128,a,0,Fan1,708333333.3,1.21,4893,1061631944,1.21,4608,0.28,24.7,0.02,26.67,0.16,0,0.18,4.45,4.45,8784722222,0.24,1.21,52.9,0.01,1.21,1.95,0.05,95.31,1,0.05,4.69,28.48,31.26,46.27,41.53,41.53,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.07,12.61,64,100,111,0x200060000000,0x200060010000,65536,4,64,128,128,0,0
gaussian,128,b,1,Fan1,708333333.3,1.21,4893,1061631944,1.21,4608,0.28,24.7,0.02,26.67,0.16,0,0.18,4.45,4.45,8784722222,0.24,1.21,52.9,0.01,1.21,1.95,0.05,95.31,1,0.05,4.69,28.48,31.26,46.27,41.53,41.53,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.07,12.61,64,100,111,0x200060010000,0x200060010200,512,2,8,64,64,0,4
gaussian,128,m,2,Fan1,708333333.3,1.21,4893,1061631944,1.21,4608,0.28,24.7,0.02,26.67,0.16,0,0.18,4.45,4.45,8784722222,0.24,1.21,52.9,0.01,1.21,1.95,0.05,95.31,1,0.05,4.69,28.48,31.26,46.27,41.53,41.53,0.99,316,1.1,352,512,1,17,0,0,0,512,0,32,5,32,4,8.07,12.61,64,100,111,0x200060010200,0x200060020200,65536,1,1,64,0,0,0
gaussian,128,a,0,Fan2,741116751.3,6.33,6968,1104589679,6.33,6304,4.6,3308.14,1.55,6.59,0.12,0.06,0.13,3.26,3.26,48050761421,3.51,6.33,91.95,1.26,45.72,1.48,0.04,95.91,1,0.04,4.09,14.22,15.66,38.18,36.27,36.27,102.53,32808,107.92,34536,16,1024,16,0,0,0,16384,0.4,32,128,32,64,5.24,8.18,32,50,111,0x200060000000,0x200060010000,65536,4,64,128,128,0,0
gaussian,128,b,1,Fan2,741116751.3,6.33,6968,1104589679,6.33,6304,4.6,3308.14,1.55,6.59,0.12,0.06,0.13,3.26,3.26,48050761421,3.51,6.33,91.95,1.26,45.72,1.48,0.04,95.91,1,0.04,4.09,14.22,15.66,38.18,36.27,36.27,102.53,32808,107.92,34536,16,1024,16,0,0,0,16384,0.4,32,128,32,64,5.24,8.18,32,50,111,0x200060010000,0x200060010200,512,2,8,64,64,0,0
