Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,Costs,label
gaussian,960,a,0,Fan1,799395161.3,8.46,4760,1199218750,8.46,3968,1.1,76.78,0.14,49.04,0.25,0,0.26,6.48,6.48,69250000000,0.91,8.46,53.41,0.14,1.45,3.32,0.11,93.06,1,0.07,6.94,29.19,31.74,50.05,47.78,47.78,4.75,1520,4.97,1592,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.23,19.11,64,100,111,0x7fdc7e000000,0x7fdc7e384000,3686400,27,5,3600,3600.000256,0,"0.0034853061224489803, 0.0046381632653061215, 0.004691428571428573, 0.004754081632653063, 0.004717142857142857, 0.004682653061224491, 0.004553265306122448",0
gaussian,960,b,1,Fan1,799395161.3,8.46,4760,1199218750,8.46,3968,1.1,76.78,0.14,49.04,0.25,0,0.26,6.48,6.48,69250000000,0.91,8.46,53.41,0.14,1.45,3.32,0.11,93.06,1,0.07,6.94,29.19,31.74,50.05,47.78,47.78,4.75,1520,4.97,1592,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.23,19.11,64,100,111,0x7fdc7e400000,0x7fdc7e400f00,3840,2,90,4,4,0,"0.00456326530612245, 0.004508571428571428, 0.004430816326530612, 0.004559795918367348, 0.004385510204081632, 0.0045116326530612256, 0.004562448979591837",2
gaussian,960,m,2,Fan1,799395161.3,8.46,4760,1199218750,8.46,3968,1.1,76.78,0.14,49.04,0.25,0,0.26,6.48,6.48,69250000000,0.91,8.46,53.41,0.14,1.45,3.32,0.11,93.06,1,0.07,6.94,29.19,31.74,50.05,47.78,47.78,4.75,1520,4.97,1592,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.23,19.11,64,100,111,0x7fdc7e600000,0x7fdc7e984000,3686400,12,4,3600,0,0,"0.0035238775510204085, 0.004648367346938776, 0.004638571428571429, 0.0046700000000000005, 0.004676530612244899, 0.004590408163265306, 0.0047742857142857135",0
gaussian,960,a,0,Fan2,869807000.3,9.37,127247,1300168330,11.41,97824,11.41,104575.82,4.49,11.48,0.22,0.18,0.22,5.47,5.47,83440300949,9.44,11.41,91.6,3.93,62.52,1.27,0.07,92.65,1,0.07,7.35,14.45,15.95,17.3,17.29,17.29,5710.64,1827404,5715.53,1828970,16,57600,16,0,0,0,921600,22.5,32,128,32,64,3.93,6.14,32,50,111,0x7fdc7e000000,0x7fdc7e384000,3686400,27,5,3600,3600.000256,0,"0.09349612244897959, 0.09331369387755101, 0.09333985714285717, 0.09350489795918365, 0.09346308163265302, 0.0932606530612245, 0.09359542857142855",3
gaussian,960,b,1,Fan2,869807000.3,9.37,127247,1300168330,11.41,97824,11.41,104575.82,4.49,11.48,0.22,0.18,0.22,5.47,5.47,83440300949,9.44,11.41,91.6,3.93,62.52,1.27,0.07,92.65,1,0.07,7.35,14.45,15.95,17.3,17.29,17.29,5710.64,1827404,5715.53,1828970,16,57600,16,0,0,0,921600,22.5,32,128,32,64,3.93,6.14,32,50,111,0x7fdc7e400000,0x7fdc7e400f00,3840,2,90,4,4,0,"0.09331944897959184, 0.09342577551020409, 0.0936930612244898, 0.09326912244897959, 0.09343910204081632, 0.09340153061224488, 0.09342569387755102",0
gaussian,960,m,2,Fan2,869807000.3,9.37,127247,1300168330,11.41,97824,11.41,104575.82,4.49,11.48,0.22,0.18,0.22,5.47,5.47,83440300949,9.44,11.41,91.6,3.93,62.52,1.27,0.07,92.65,1,0.07,7.35,14.45,15.95,17.3,17.29,17.29,5710.64,1827404,5715.53,1828970,16,57600,16,0,0,0,921600,22.5,32,128,32,64,3.93,6.14,32,50,111,0x7fdc7e600000,0x7fdc7e984000,3686400,12,4,3600,0,0,"0.09365738775510202, 0.09344275510204081, 0.09344338775510201, 0.09351689795918368, 0.09330748979591838, 0.0932523673469388, 0.09335344897959184",6
gaussian,960,a,0,Fan1,795081967.2,8.66,4645,1189036885,8.66,3904,1.13,76.61,0.14,49.09,0.25,0,0.26,6.49,6.49,70532786885,0.93,8.66,53.42,0.14,1.45,3.33,0.11,93.03,1,0.07,6.97,29.16,31.71,50.01,47.75,47.75,4.75,1520,4.97,1592,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.42,19.4,64,100,111,0x7fdc7e000000,0x7fdc7e384000,3686400,27,5,3600,3600.000256,0,"0.0034853061224489803, 0.0046381632653061215, 0.004691428571428573, 0.004754081632653063, 0.004717142857142857, 0.004682653061224491, 0.004553265306122448",0
gaussian,960,b,1,Fan1,795081967.2,8.66,4645,1189036885,8.66,3904,1.13,76.61,0.14,49.09,0.25,0,0.26,6.49,6.49,70532786885,0.93,8.66,53.42,0.14,1.45,3.33,0.11,93.03,1,0.07,6.97,29.16,31.71,50.01,47.75,47.75,4.75,1520,4.97,1592,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.42,19.4,64,100,111,0x7fdc7e400000,0x7fdc7e400f00,3840,2,90,4,4,0,"0.00456326530612245, 0.004508571428571428, 0.004430816326530612, 0.004559795918367348, 0.004385510204081632, 0.0045116326530612256, 0.004562448979591837",2
gaussian,960,m,2,Fan1,795081967.2,8.66,4645,1189036885,8.66,3904,1.13,76.61,0.14,49.09,0.25,0,0.26,6.49,6.49,70532786885,0.93,8.66,53.42,0.14,1.45,3.33,0.11,93.03,1,0.07,6.97,29.16,31.71,50.01,47.75,47.75,4.75,1520,4.97,1592,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.42,19.4,64,100,111,0x7fdc7e600000,0x7fdc7e984000,3686400,12,4,3600,0,0,"0.0035238775510204085, 0.004648367346938776, 0.004638571428571429, 0.0046700000000000005, 0.004676530612244899, 0.004590408163265306, 0.0047742857142857135",0
gaussian,960,a,0,Fan2,870867430.4,9.38,127294,1301576991,11.38,97760,11.38,105468.35,4.49,11.37,0.22,0.18,0.22,5.42,5.42,83668739771,9.43,11.38,91.31,3.93,62.73,1.28,0.07,92.69,1,0.07,7.31,14.44,15.93,17.6,17.58,17.58,5710.64,1827404,5715.41,1828930,16,57600,16,0,0,0,921600,22.5,32,128,32,64,3.89,6.08,32,50,111,0x7fdc7e000000,0x7fdc7e384000,3686400,27,5,3600,3600.000256,0,"0.09349612244897959, 0.09331369387755101, 0.09333985714285717, 0.09350489795918365, 0.09346308163265302, 0.0932606530612245, 0.09359542857142855",3
gaussian,960,b,1,Fan2,870867430.4,9.38,127294,1301576991,11.38,97760,11.38,105468.35,4.49,11.37,0.22,0.18,0.22,5.42,5.42,83668739771,9.43,11.38,91.31,3.93,62.73,1.28,0.07,92.69,1,0.07,7.31,14.44,15.93,17.6,17.58,17.58,5710.64,1827404,5715.41,1828930,16,57600,16,0,0,0,921600,22.5,32,128,32,64,3.89,6.08,32,50,111,0x7fdc7e400000,0x7fdc7e400f00,3840,2,90,4,4,0,"0.09331944897959184, 0.09342577551020409, 0.0936930612244898, 0.09326912244897959, 0.09343910204081632, 0.09340153061224488, 0.09342569387755102",0
gaussian,960,m,2,Fan2,870867430.4,9.38,127294,1301576991,11.38,97760,11.38,105468.35,4.49,11.37,0.22,0.18,0.22,5.42,5.42,83668739771,9.43,11.38,91.31,3.93,62.73,1.28,0.07,92.69,1,0.07,7.31,14.44,15.93,17.6,17.58,17.58,5710.64,1827404,5715.41,1828930,16,57600,16,0,0,0,921600,22.5,32,128,32,64,3.89,6.08,32,50,111,0x7fdc7e600000,0x7fdc7e984000,3686400,12,4,3600,0,0,"0.09365738775510202, 0.09344275510204081, 0.09344338775510201, 0.09351689795918368, 0.09330748979591838, 0.0932523673469388, 0.09335344897959184",6
gaussian,960,a,0,Fan1,770833333.3,8.59,4643,1151289683,8.59,4032,1.13,76.74,0.14,48.97,0.25,0,0.26,6.48,6.48,67769841270,0.93,8.59,53.42,0.14,1.45,3.34,0.1,93.15,1,0.07,6.85,29.14,31.68,51.07,48.77,48.77,4.75,1520,4.97,1592,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.3,19.22,64,100,111,0x7fdc7e000000,0x7fdc7e384000,3686400,27,5,3600,3600.000256,0,"0.0034853061224489803, 0.0046381632653061215, 0.004691428571428573, 0.004754081632653063, 0.004717142857142857, 0.004682653061224491, 0.004553265306122448",0
gaussian,960,b,1,Fan1,770833333.3,8.59,4643,1151289683,8.59,4032,1.13,76.74,0.14,48.97,0.25,0,0.26,6.48,6.48,67769841270,0.93,8.59,53.42,0.14,1.45,3.34,0.1,93.15,1,0.07,6.85,29.14,31.68,51.07,48.77,48.77,4.75,1520,4.97,1592,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.3,19.22,64,100,111,0x7fdc7e400000,0x7fdc7e400f00,3840,2,90,4,4,0,"0.00456326530612245, 0.004508571428571428, 0.004430816326530612, 0.004559795918367348, 0.004385510204081632, 0.0045116326530612256, 0.004562448979591837",2
gaussian,960,m,2,Fan1,770833333.3,8.59,4643,1151289683,8.59,4032,1.13,76.74,0.14,48.97,0.25,0,0.26,6.48,6.48,67769841270,0.93,8.59,53.42,0.14,1.45,3.34,0.1,93.15,1,0.07,6.85,29.14,31.68,51.07,48.77,48.77,4.75,1520,4.97,1592,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.3,19.22,64,100,111,0x7fdc7e600000,0x7fdc7e984000,3686400,12,4,3600,0,0,"0.0035238775510204085, 0.004648367346938776, 0.004638571428571429, 0.0046700000000000005, 0.004676530612244899, 0.004590408163265306, 0.0047742857142857135",0
gaussian,976,a,0,Fan2,871473851,9.52,131521,1302240161,12.94,100960,12.94,105619.04,4.54,12.22,0.23,0.18,0.23,5.65,5.65,84998415214,12.26,12.94,91.84,3.97,51.06,1.43,0.08,92.64,1,0.07,7.36,14.46,15.95,19.49,19.47,19.47,5961.23,1907592,5966.22,1909189,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.51,7.04,32,50,111,0x7fdbe8000000,0x7fdbe83a2400,3810304,28,5,3724,3724.000256,0,"0.09635102040816323, 0.09605297959183674, 0.0962595918367347, 0.09612330612244899, 0.09610722448979593, 0.09599195918367347, 0.09587689795918368",2
gaussian,976,b,1,Fan2,871473851,9.52,131521,1302240161,12.94,100960,12.94,105619.04,4.54,12.22,0.23,0.18,0.23,5.65,5.65,84998415214,12.26,12.94,91.84,3.97,51.06,1.43,0.08,92.64,1,0.07,7.36,14.46,15.95,19.49,19.47,19.47,5961.23,1907592,5966.22,1909189,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.51,7.04,32,50,111,0x7fdbe8400000,0x7fdbe8400f40,3904,2,95,4,4,0,"0.09599167346938771, 0.09618616326530613, 0.09606904081632656, 0.09615151020408166, 0.09596277551020409, 0.09630136734693877, 0.09610044897959179",0
gaussian,976,m,2,Fan2,871473851,9.52,131521,1302240161,12.94,100960,12.94,105619.04,4.54,12.22,0.23,0.18,0.23,5.65,5.65,84998415214,12.26,12.94,91.84,3.97,51.06,1.43,0.08,92.64,1,0.07,7.36,14.46,15.95,19.49,19.47,19.47,5961.23,1907592,5966.22,1909189,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.51,7.04,32,50,111,0x7fdbe8600000,0x7fdbe89a2400,3810304,12,5,3724,0,0,"0.09622251020408162, 0.09599079591836734, 0.09606777551020408, 0.09609089795918369, 0.09611973469387755, 0.09621575510204082, 0.0960555102040816",3
gaussian,976,a,0,Fan1,764462809.9,9.3,4418,1140323691,9.3,3872,1.21,69.74,0.12,55.22,0.28,0,0.29,7.31,7.31,72818181818,1.01,9.3,53.31,0.11,1.47,3.2,0.12,92.4,1,0.08,7.6,28.99,31.51,44.05,42.11,42.11,4.88,1560,5.1,1632,512,2,17,0,0,0,1024,0.01,32,5,32,4,13.03,20.36,64,100,111,0x7fdbe8000000,0x7fdbe83a2400,3810304,28,5,3724,3724.000256,0,"0.0031483673469387755, 0.004287346938775511, 0.004424081632653062, 0.004420204081632652, 0.00437591836734694, 0.004309795918367348, 0.004305918367346939",0
gaussian,976,b,1,Fan1,764462809.9,9.3,4418,1140323691,9.3,3872,1.21,69.74,0.12,55.22,0.28,0,0.29,7.31,7.31,72818181818,1.01,9.3,53.31,0.11,1.47,3.2,0.12,92.4,1,0.08,7.6,28.99,31.51,44.05,42.11,42.11,4.88,1560,5.1,1632,512,2,17,0,0,0,1024,0.01,32,5,32,4,13.03,20.36,64,100,111,0x7fdbe8400000,0x7fdbe8400f40,3904,2,95,4,4,0,"0.004259591836734694, 0.004222040816326532, 0.004126938775510206, 0.004091224489795918, 0.004203061224489796, 0.004167551020408163, 0.004201224489795919",3
gaussian,976,m,2,Fan1,764462809.9,9.3,4418,1140323691,9.3,3872,1.21,69.74,0.12,55.22,0.28,0,0.29,7.31,7.31,72818181818,1.01,9.3,53.31,0.11,1.47,3.2,0.12,92.4,1,0.08,7.6,28.99,31.51,44.05,42.11,42.11,4.88,1560,5.1,1632,512,2,17,0,0,0,1024,0.01,32,5,32,4,13.03,20.36,64,100,111,0x7fdbe8600000,0x7fdbe89a2400,3810304,12,5,3724,0,0,"0.0031728571428571435, 0.004428367346938778, 0.0043291836734693865, 0.00437673469387755, 0.004339387755102043, 0.004293877551020409, 0.004331224489795919",0
gaussian,976,a,0,Fan2,869625355.7,9.51,131572,1299409184,12.98,101216,12.98,106013.81,4.54,12.25,0.22,0.18,0.23,5.63,5.63,84702497629,12,12.98,91.6,3.97,51.34,1.36,0.07,92.82,1,0.07,7.18,14.44,15.93,18.91,18.89,18.89,5961.23,1907592,5966.15,1909169,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.47,6.98,32,50,111,0x7fdbe8000000,0x7fdbe83a2400,3810304,28,5,3724,3724.000256,0,"0.09635102040816323, 0.09605297959183674, 0.0962595918367347, 0.09612330612244899, 0.09610722448979593, 0.09599195918367347, 0.09587689795918368",2
gaussian,976,b,1,Fan2,869625355.7,9.51,131572,1299409184,12.98,101216,12.98,106013.81,4.54,12.25,0.22,0.18,0.23,5.63,5.63,84702497629,12,12.98,91.6,3.97,51.34,1.36,0.07,92.82,1,0.07,7.18,14.44,15.93,18.91,18.89,18.89,5961.23,1907592,5966.15,1909169,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.47,6.98,32,50,111,0x7fdbe8400000,0x7fdbe8400f40,3904,2,95,4,4,0,"0.09599167346938771, 0.09618616326530613, 0.09606904081632656, 0.09615151020408166, 0.09596277551020409, 0.09630136734693877, 0.09610044897959179",0
gaussian,976,m,2,Fan2,869625355.7,9.51,131572,1299409184,12.98,101216,12.98,106013.81,4.54,12.25,0.22,0.18,0.23,5.63,5.63,84702497629,12,12.98,91.6,3.97,51.34,1.36,0.07,92.82,1,0.07,7.18,14.44,15.93,18.91,18.89,18.89,5961.23,1907592,5966.15,1909169,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.47,6.98,32,50,111,0x7fdbe8600000,0x7fdbe89a2400,3810304,12,5,3724,0,0,"0.09622251020408162, 0.09599079591836734, 0.09606777551020408, 0.09609089795918369, 0.09611973469387755, 0.09621575510204082, 0.0960555102040816",3
gaussian,976,a,0,Fan1,762500000,9.53,4353,1133246528,9.53,3840,1.23,70.65,0.12,54.46,0.28,0,0.29,7.22,7.22,74441666667,1.03,9.53,53.31,0.11,1.47,3.27,0.12,92.34,1,0.08,7.66,28.96,31.49,44.69,42.71,42.71,4.88,1560,5.1,1632,512,2,17,0,0,0,1024,0.01,32,5,32,4,13,20.3,64,100,111,0x7fdbe8000000,0x7fdbe83a2400,3810304,28,5,3724,3724.000256,0,"0.0031483673469387755, 0.004287346938775511, 0.004424081632653062, 0.004420204081632652, 0.00437591836734694, 0.004309795918367348, 0.004305918367346939",0
gaussian,976,b,1,Fan1,762500000,9.53,4353,1133246528,9.53,3840,1.23,70.65,0.12,54.46,0.28,0,0.29,7.22,7.22,74441666667,1.03,9.53,53.31,0.11,1.47,3.27,0.12,92.34,1,0.08,7.66,28.96,31.49,44.69,42.71,42.71,4.88,1560,5.1,1632,512,2,17,0,0,0,1024,0.01,32,5,32,4,13,20.3,64,100,111,0x7fdbe8400000,0x7fdbe8400f40,3904,2,95,4,4,0,"0.004259591836734694, 0.004222040816326532, 0.004126938775510206, 0.004091224489795918, 0.004203061224489796, 0.004167551020408163, 0.004201224489795919",3
gaussian,976,m,2,Fan1,762500000,9.53,4353,1133246528,9.53,3840,1.23,70.65,0.12,54.46,0.28,0,0.29,7.22,7.22,74441666667,1.03,9.53,53.31,0.11,1.47,3.27,0.12,92.34,1,0.08,7.66,28.96,31.49,44.69,42.71,42.71,4.88,1560,5.1,1632,512,2,17,0,0,0,1024,0.01,32,5,32,4,13,20.3,64,100,111,0x7fdbe8600000,0x7fdbe89a2400,3810304,12,5,3724,0,0,"0.0031728571428571435, 0.004428367346938778, 0.0043291836734693865, 0.00437673469387755, 0.004339387755102043, 0.004293877551020409, 0.004331224489795919",0
gaussian,976,a,0,Fan2,871790808.2,9.5,131610,1302623151,12.87,100960,12.87,106169.35,4.52,12.19,0.22,0.18,0.22,5.6,5.6,84779714739,11.94,12.87,92.38,3.96,51.51,1.41,0.08,92.58,1,0.07,7.42,14.46,15.96,19.01,18.99,18.99,5944.42,1902214,5949.22,1903749,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.4,6.88,32,50,111,0x7fdbe8000000,0x7fdbe83a2400,3810304,28,5,3724,3724.000256,0,"0.09635102040816323, 0.09605297959183674, 0.0962595918367347, 0.09612330612244899, 0.09610722448979593, 0.09599195918367347, 0.09587689795918368",2
gaussian,976,b,1,Fan2,871790808.2,9.5,131610,1302623151,12.87,100960,12.87,106169.35,4.52,12.19,0.22,0.18,0.22,5.6,5.6,84779714739,11.94,12.87,92.38,3.96,51.51,1.41,0.08,92.58,1,0.07,7.42,14.46,15.96,19.01,18.99,18.99,5944.42,1902214,5949.22,1903749,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.4,6.88,32,50,111,0x7fdbe8400000,0x7fdbe8400f40,3904,2,95,4,4,0,"0.09599167346938771, 0.09618616326530613, 0.09606904081632656, 0.09615151020408166, 0.09596277551020409, 0.09630136734693877, 0.09610044897959179",0
gaussian,976,m,2,Fan2,871790808.2,9.5,131610,1302623151,12.87,100960,12.87,106169.35,4.52,12.19,0.22,0.18,0.22,5.6,5.6,84779714739,11.94,12.87,92.38,3.96,51.51,1.41,0.08,92.58,1,0.07,7.42,14.46,15.96,19.01,18.99,18.99,5944.42,1902214,5949.22,1903749,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.4,6.88,32,50,111,0x7fdbe8600000,0x7fdbe89a2400,3810304,12,5,3724,0,0,"0.09622251020408162, 0.09599079591836734, 0.09606777551020408, 0.09609089795918369, 0.09611973469387755, 0.09621575510204082, 0.0960555102040816",3
gaussian,976,a,0,Fan1,754032258.1,9.17,4491,1131468414,9.17,3968,1.19,69.56,0.11,55.26,0.28,0,0.29,7.33,7.33,70798387097,0.99,9.17,53.31,0.1,1.47,3.3,0.12,92.3,1,0.08,7.7,28.94,31.46,44.79,42.82,42.82,4.88,1560,5.1,1632,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.72,19.87,64,100,111,0x7fdbe8000000,0x7fdbe83a2400,3810304,28,5,3724,3724.000256,0,"0.0031483673469387755, 0.004287346938775511, 0.004424081632653062, 0.004420204081632652, 0.00437591836734694, 0.004309795918367348, 0.004305918367346939",0
gaussian,976,b,1,Fan1,754032258.1,9.17,4491,1131468414,9.17,3968,1.19,69.56,0.11,55.26,0.28,0,0.29,7.33,7.33,70798387097,0.99,9.17,53.31,0.1,1.47,3.3,0.12,92.3,1,0.08,7.7,28.94,31.46,44.79,42.82,42.82,4.88,1560,5.1,1632,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.72,19.87,64,100,111,0x7fdbe8400000,0x7fdbe8400f40,3904,2,95,4,4,0,"0.004259591836734694, 0.004222040816326532, 0.004126938775510206, 0.004091224489795918, 0.004203061224489796, 0.004167551020408163, 0.004201224489795919",3
gaussian,976,m,2,Fan1,754032258.1,9.17,4491,1131468414,9.17,3968,1.19,69.56,0.11,55.26,0.28,0,0.29,7.33,7.33,70798387097,0.99,9.17,53.31,0.1,1.47,3.3,0.12,92.3,1,0.08,7.7,28.94,31.46,44.79,42.82,42.82,4.88,1560,5.1,1632,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.72,19.87,64,100,111,0x7fdbe8600000,0x7fdbe89a2400,3810304,12,5,3724,0,0,"0.0031728571428571435, 0.004428367346938778, 0.0043291836734693865, 0.00437673469387755, 0.004339387755102043, 0.004293877551020409, 0.004331224489795919",0
gaussian,976,a,0,Fan2,871750158.5,9.5,131558,1302963499,10.54,100928,10.54,100667.93,4.51,10.53,0.24,0.18,0.24,5.9,5.9,84788839569,10.36,10.54,88.88,3.95,50.8,1.38,0.08,92.65,1,0.07,7.35,14.47,15.97,18.83,18.81,18.81,5932.27,1898326,5937.32,1899941,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.56,7.12,32,50,111,0x7fdbe8000000,0x7fdbe83a2400,3810304,28,5,3724,3724.000256,0,"0.09635102040816323, 0.09605297959183674, 0.0962595918367347, 0.09612330612244899, 0.09610722448979593, 0.09599195918367347, 0.09587689795918368",2
gaussian,976,b,1,Fan2,871750158.5,9.5,131558,1302963499,10.54,100928,10.54,100667.93,4.51,10.53,0.24,0.18,0.24,5.9,5.9,84788839569,10.36,10.54,88.88,3.95,50.8,1.38,0.08,92.65,1,0.07,7.35,14.47,15.97,18.83,18.81,18.81,5932.27,1898326,5937.32,1899941,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.56,7.12,32,50,111,0x7fdbe8400000,0x7fdbe8400f40,3904,2,95,4,4,0,"0.09599167346938771, 0.09618616326530613, 0.09606904081632656, 0.09615151020408166, 0.09596277551020409, 0.09630136734693877, 0.09610044897959179",0
gaussian,976,m,2,Fan2,871750158.5,9.5,131558,1302963499,10.54,100928,10.54,100667.93,4.51,10.53,0.24,0.18,0.24,5.9,5.9,84788839569,10.36,10.54,88.88,3.95,50.8,1.38,0.08,92.65,1,0.07,7.35,14.47,15.97,18.83,18.81,18.81,5932.27,1898326,5937.32,1899941,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.56,7.12,32,50,111,0x7fdbe8600000,0x7fdbe89a2400,3810304,12,5,3724,0,0,"0.09622251020408162, 0.09599079591836734, 0.09606777551020408, 0.09609089795918369, 0.09611973469387755, 0.09621575510204082, 0.0960555102040816",3
gaussian,976,a,0,Fan1,745967741.9,9.4,4433,1116767473,9.4,3968,1.21,68.03,0.12,56.45,0.29,0,0.3,7.5,7.5,71814516129,1,9.4,53.32,0.11,1.47,3.36,0.12,92.07,1,0.08,7.93,28.91,31.44,44.28,42.33,42.33,4.88,1560,5.1,1632,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.78,19.97,64,100,111,0x7fdbe8000000,0x7fdbe83a2400,3810304,28,5,3724,3724.000256,0,"0.0031483673469387755, 0.004287346938775511, 0.004424081632653062, 0.004420204081632652, 0.00437591836734694, 0.004309795918367348, 0.004305918367346939",0
gaussian,976,b,1,Fan1,745967741.9,9.4,4433,1116767473,9.4,3968,1.21,68.03,0.12,56.45,0.29,0,0.3,7.5,7.5,71814516129,1,9.4,53.32,0.11,1.47,3.36,0.12,92.07,1,0.08,7.93,28.91,31.44,44.28,42.33,42.33,4.88,1560,5.1,1632,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.78,19.97,64,100,111,0x7fdbe8400000,0x7fdbe8400f40,3904,2,95,4,4,0,"0.004259591836734694, 0.004222040816326532, 0.004126938775510206, 0.004091224489795918, 0.004203061224489796, 0.004167551020408163, 0.004201224489795919",3
gaussian,976,m,2,Fan1,745967741.9,9.4,4433,1116767473,9.4,3968,1.21,68.03,0.12,56.45,0.29,0,0.3,7.5,7.5,71814516129,1,9.4,53.32,0.11,1.47,3.36,0.12,92.07,1,0.08,7.93,28.91,31.44,44.28,42.33,42.33,4.88,1560,5.1,1632,512,2,17,0,0,0,1024,0.01,32,5,32,4,12.78,19.97,64,100,111,0x7fdbe8600000,0x7fdbe89a2400,3810304,12,5,3724,0,0,"0.0031728571428571435, 0.004428367346938778, 0.0043291836734693865, 0.00437673469387755, 0.004339387755102043, 0.004293877551020409, 0.004331224489795919",0
gaussian,976,a,0,Fan2,870692380.7,9.47,131712,1300767665,12.85,101216,12.85,98736.9,4.51,13,0.24,0.18,0.24,6.01,6.01,84420486880,12.2,12.85,93.31,3.95,51.13,1.56,0.08,91.89,1,0.08,8.11,14.46,15.95,19.29,19.27,19.27,5932.27,1898326,5936.33,1899626,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.76,7.44,32,50,111,0x7fdbe8000000,0x7fdbe83a2400,3810304,28,5,3724,3724.000256,0,"0.09635102040816323, 0.09605297959183674, 0.0962595918367347, 0.09612330612244899, 0.09610722448979593, 0.09599195918367347, 0.09587689795918368",2
gaussian,976,b,1,Fan2,870692380.7,9.47,131712,1300767665,12.85,101216,12.85,98736.9,4.51,13,0.24,0.18,0.24,6.01,6.01,84420486880,12.2,12.85,93.31,3.95,51.13,1.56,0.08,91.89,1,0.08,8.11,14.46,15.95,19.29,19.27,19.27,5932.27,1898326,5936.33,1899626,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.76,7.44,32,50,111,0x7fdbe8400000,0x7fdbe8400f40,3904,2,95,4,4,0,"0.09599167346938771, 0.09618616326530613, 0.09606904081632656, 0.09615151020408166, 0.09596277551020409, 0.09630136734693877, 0.09610044897959179",0
gaussian,976,m,2,Fan2,870692380.7,9.47,131712,1300767665,12.85,101216,12.85,98736.9,4.51,13,0.24,0.18,0.24,6.01,6.01,84420486880,12.2,12.85,93.31,3.95,51.13,1.56,0.08,91.89,1,0.08,8.11,14.46,15.95,19.29,19.27,19.27,5932.27,1898326,5936.33,1899626,16,59536,16,0,0,0,952576,23.26,32,128,32,64,4.76,7.44,32,50,111,0x7fdbe8600000,0x7fdbe89a2400,3810304,12,5,3724,0,0,"0.09622251020408162, 0.09599079591836734, 0.09606777551020408, 0.09609089795918369, 0.09611973469387755, 0.09621575510204082, 0.0960555102040816",3
