kernel,InputData,advise0,advise1,variant,TimePerc,Time,calls,AVG,MIN,MAX
calculate_temp,1024,6,3,63,100.0,4.727879,1,4.727879,4.727879,4.727879
calculate_temp,1024,1,3,13,100.0,4.740006,1,4.740006,4.740006,4.740006
calculate_temp,1024,6,6,66,100.0,4.74765,1,4.74765,4.74765,4.74765
calculate_temp,1024,4,2,42,100.0,4.796551999999998,1,4.796551999999998,4.796551999999998,4.796551999999998
calculate_temp,1024,4,3,43,100.0,4.800935,1,4.800935,4.800935,4.800935
calculate_temp,1024,4,1,41,100.0,4.859206,1,4.859206,4.859206,4.859206
calculate_temp,1024,6,4,64,100.0,4.9028839999999985,1,4.9028839999999985,4.9028839999999985,4.9028839999999985
calculate_temp,1024,4,6,46,100.0,4.9302160000000015,1,4.9302160000000015,4.9302160000000015,4.9302160000000015
calculate_temp,1024,1,2,12,100.0,6.062986,1,6.062986,6.062986,6.062986
calculate_temp,1024,6,1,61,100.0,6.833022,1,6.833022,6.833022,6.833022
calculate_temp,1024,4,5,45,100.0,11.79141,1,11.79141,11.79141,11.79141
calculate_temp,1024,5,0,50,96.77,11.94623,1,11.94623,11.94623,11.94623
calculate_temp,1024,1,5,15,100.0,12.37691,1,12.37691,12.37691,12.37691
calculate_temp,1024,5,3,53,100.0,12.80925,1,12.80925,12.80925,12.80925
calculate_temp,1024,5,1,51,100.0,12.93285,1,12.93285,12.93285,12.93285
calculate_temp,1024,5,4,54,100.0,13.591679999999998,1,13.591679999999998,13.591679999999998,13.591679999999998
calculate_temp,1024,5,6,56,100.0,14.56337,1,14.56337,14.56337,14.56337
calculate_temp,1024,3,5,35,100.0,15.04664,1,15.04664,15.04664,15.04664
calculate_temp,1024,0,5,5,93.91,15.10522,1,15.10522,15.10522,15.10522
calculate_temp,1024,6,5,65,100.0,15.79178,1,15.79178,15.79178,15.79178
calculate_temp,1024,5,5,55,100.0,16.43275,1,16.43275,16.43275,16.43275
calculate_temp,1024,5,2,52,100.0,17.02184,1,17.02184,17.02184,17.02184
calculate_temp,1024,2,1,21,100.0,39.89744,1,39.89744,39.89744,39.89744
calculate_temp,1024,2,4,24,100.0,40.09425,1,40.09425,40.09425,40.09425
calculate_temp,1024,2,5,25,100.0,43.32382,1,43.32382,43.32382,43.32382
calculate_temp,1024,2,6,26,100.0,45.7979,1,45.7979,45.7979,45.7979
calculate_temp,1024,2,3,23,100.0,46.44186,1,46.44186,46.44186,46.44186
calculate_temp,1024,2,2,22,100.0,47.05113,1,47.05113,47.05113,47.05113
calculate_temp,1024,2,0,20,99.19,48.6241,1,48.6241,48.6241,48.6241
calculate_temp,2048,0,0,0,1.25,0.189183,1,0.189183,0.189183,0.189183
calculate_temp,2048,0,4,4,30.69,5.146582,1,5.146582,5.146582,5.146582
calculate_temp,2048,0,3,3,42.65,8.531207,1,8.531207,8.531207,8.531207
calculate_temp,2048,0,6,6,42.7,8.786589999999999,1,8.786589999999999,8.786589999999999,8.786589999999999
calculate_temp,2048,0,1,1,43.48,8.959131,1,8.959131,8.959131,8.959131
calculate_temp,2048,3,0,30,82.69,9.485975,1,9.485975,9.485975,9.485975
calculate_temp,2048,4,0,40,83.4,10.13276,1,10.13276,10.13276,10.13276
calculate_temp,2048,0,2,2,48.12,11.01112,1,11.01112,11.01112,11.01112
calculate_temp,2048,6,0,60,84.9,11.90753,1,11.90753,11.90753,11.90753
calculate_temp,2048,3,3,33,100.0,14.26855,1,14.26855,14.26855,14.26855
calculate_temp,2048,3,1,31,100.0,14.43105,1,14.43105,14.43105,14.43105
calculate_temp,2048,3,4,34,100.0,14.54813,1,14.54813,14.54813,14.54813
calculate_temp,2048,3,6,36,100.0,14.61059,1,14.61059,14.61059,14.61059
calculate_temp,2048,3,2,32,100.0,14.79952,1,14.79952,14.79952,14.79952
calculate_temp,2048,4,4,44,100.0,15.05494,1,15.05494,15.05494,15.05494
calculate_temp,2048,1,0,10,89.07,16.04103,1,16.04103,16.04103,16.04103
calculate_temp,2048,1,6,16,100.0,16.18582,1,16.18582,16.18582,16.18582
calculate_temp,2048,1,2,12,100.0,16.424129999999998,1,16.424129999999998,16.424129999999998,16.424129999999998
calculate_temp,2048,6,6,66,100.0,16.73941,1,16.73941,16.73941,16.73941
calculate_temp,2048,6,2,62,100.0,16.78859,1,16.78859,16.78859,16.78859
calculate_temp,2048,1,1,11,100.0,17.04291,1,17.04291,17.04291,17.04291
calculate_temp,2048,6,1,61,100.0,17.06321,1,17.06321,17.06321,17.06321
calculate_temp,2048,4,3,43,100.0,17.67503,1,17.67503,17.67503,17.67503
calculate_temp,2048,4,1,41,100.0,18.05173,1,18.05173,18.05173,18.05173
calculate_temp,2048,4,6,46,100.0,18.12158,1,18.12158,18.12158,18.12158
calculate_temp,2048,4,2,42,100.0,18.14565,1,18.14565,18.14565,18.14565
calculate_temp,2048,6,4,64,100.0,18.26136,1,18.26136,18.26136,18.26136
calculate_temp,2048,1,4,14,100.0,18.39483,1,18.39483,18.39483,18.39483
calculate_temp,2048,6,3,63,100.0,22.37429,1,22.37429,22.37429,22.37429
calculate_temp,2048,1,3,13,100.0,22.56858,1,22.56858,22.56858,22.56858
calculate_temp,2048,0,5,5,74.74,35.28755,1,35.28755,35.28755,35.28755
calculate_temp,2048,3,5,35,100.0,41.33432,1,41.33432,41.33432,41.33432
calculate_temp,2048,6,5,65,100.0,42.78137,1,42.78137,42.78137,42.78137
calculate_temp,2048,4,5,45,100.0,43.48118,1,43.48118,43.48118,43.48118
calculate_temp,2048,1,5,15,100.0,47.97277,1,47.97277,47.97277,47.97277
calculate_temp,2048,5,4,54,100.0,48.43741,1,48.43741,48.43741,48.43741
calculate_temp,2048,5,0,50,96.12,50.36814,1,50.36814,50.36814,50.36814
calculate_temp,2048,5,3,53,100.0,50.80103,1,50.80103,50.80103,50.80103
calculate_temp,2048,5,6,56,100.0,50.89262,1,50.89262,50.89262,50.89262
calculate_temp,2048,5,1,51,100.0,51.64614,1,51.64614,51.64614,51.64614
calculate_temp,2048,5,2,52,100.0,54.305,1,54.305,54.305,54.305
calculate_temp,2048,5,5,55,100.0,66.24206,1,66.24206,66.24206,66.24206
calculate_temp,2048,2,6,26,100.0,161.0486,1,161.0486,161.0486,161.0486
calculate_temp,2048,2,0,20,98.84,163.5915,1,163.5915,163.5915,163.5915
calculate_temp,2048,2,4,24,100.0,167.7109,1,167.7109,167.7109,167.7109
calculate_temp,2048,2,5,25,100.0,172.0837,1,172.0837,172.0837,172.0837
calculate_temp,2048,2,2,22,100.0,189.8432,1,189.8432,189.8432,189.8432
calculate_temp,2048,2,1,21,100.0,189.9837,1,189.9837,189.9837,189.9837
calculate_temp,2048,2,3,23,100.0,193.4235,1,193.4235,193.4235,193.4235
calculate_temp,4096,0,0,0,1.14,0.725019,1,0.725019,0.725019,0.725019
calculate_temp,4096,0,4,4,27.63,21.22505,1,21.22505,21.22505,21.22505
calculate_temp,4096,0,2,2,33.62,28.21244,1,28.21244,28.21244,28.21244
calculate_temp,4096,0,6,6,35.64,30.83042,1,30.83042,30.83042,30.83042
calculate_temp,4096,0,3,3,36.66,32.22019,1,32.22019,32.22019,32.22019
calculate_temp,4096,3,0,30,80.7,35.04439,1,35.04439,35.04439,35.04439
calculate_temp,4096,4,0,40,83.24,41.30471,1,41.30471,41.30471,41.30471
calculate_temp,4096,0,1,1,43.68,43.16101,1,43.16101,43.16101,43.16101
calculate_temp,4096,1,0,10,84.57,46.16593,1,46.16593,46.16593,46.16593
calculate_temp,4096,3,1,31,100.0,49.08433,1,49.08433,49.08433,49.08433
calculate_temp,4096,3,6,36,100.0,49.18537,1,49.18537,49.18537,49.18537
calculate_temp,4096,3,2,32,100.0,49.40938,1,49.40938,49.40938,49.40938
calculate_temp,4096,6,0,60,85.87,50.69003,1,50.69003,50.69003,50.69003
calculate_temp,4096,6,2,62,100.0,53.95231,1,53.95231,53.95231,53.95231
calculate_temp,4096,3,3,33,100.0,54.5987,1,54.5987,54.5987,54.5987
calculate_temp,4096,3,4,34,100.0,55.57578,1,55.57578,55.57578,55.57578
calculate_temp,4096,1,3,13,100.0,56.22361,1,56.22361,56.22361,56.22361
calculate_temp,4096,6,1,61,100.0,56.87661,1,56.87661,56.87661,56.87661
calculate_temp,4096,1,1,11,100.0,57.37172,1,57.37172,57.37172,57.37172
calculate_temp,4096,4,4,44,100.0,59.45439,1,59.45439,59.45439,59.45439
calculate_temp,4096,1,6,16,100.0,61.197280000000006,1,61.197280000000006,61.197280000000006,61.197280000000006
calculate_temp,4096,6,3,63,100.0,61.42843000000001,1,61.42843000000001,61.42843000000001,61.42843000000001
calculate_temp,4096,6,6,66,100.0,61.64759,1,61.64759,61.64759,61.64759
calculate_temp,4096,1,2,12,100.0,62.04345,1,62.04345,62.04345,62.04345
calculate_temp,4096,4,2,42,100.0,64.48413000000001,1,64.48413000000001,64.48413000000001,64.48413000000001
calculate_temp,4096,4,6,46,100.0,66.25673,1,66.25673,66.25673,66.25673
calculate_temp,4096,4,3,43,100.0,66.33654,1,66.33654,66.33654,66.33654
calculate_temp,4096,4,1,41,100.0,67.28005999999999,1,67.28005999999999,67.28005999999999,67.28005999999999
calculate_temp,4096,1,4,14,100.0,67.83632,1,67.83632,67.83632,67.83632
