Benchmark,Executed Ipc Elapsed,Issued Warp Per Scheduler,Avg. Executed Instructions Per Scheduler,Block Size,Registers Per Thread,Threads,Waves Per SM,Block Limit Registers,Block Limit Warps,CPUPageFault,GPUPagePault,HtoD,DtoH,label categorical
gaussian,0,0.07,4.62,512,17,1024,0.01,5,4,12,5,3364,0,A
gaussian,0.18,0.07,5576.98,16,16,891136,21.76,128,64,26,5,3484,3484.000256,C
gaussian,0.18,0.07,5576.98,16,16,891136,21.76,128,64,2,88,4,4,B
gaussian,0.18,0.07,5576.98,16,16,891136,21.76,128,64,12,5,3484,0,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,26,5,3484,3484.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,88,4,4,D
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,5,3484,0,A
gaussian,0.18,0.07,5576.98,16,16,891136,21.76,128,64,26,5,3484,3484.000256,C
gaussian,0.18,0.07,5576.98,16,16,891136,21.76,128,64,2,88,4,4,B
gaussian,0.18,0.07,5576.98,16,16,891136,21.76,128,64,12,5,3484,0,C
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,26,5,3484,3484.000256,A
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,2,88,4,4,D
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,12,5,3484,0,A
gaussian,0.18,0.07,5560.72,16,16,891136,21.76,128,64,26,5,3484,3484.000256,C
gaussian,0.18,0.07,5560.72,16,16,891136,21.76,128,64,2,88,4,4,B
gaussian,0.18,0.07,5560.72,16,16,891136,21.76,128,64,12,5,3484,0,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,26,5,3484,3484.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,88,4,4,D
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,5,3484,0,A
gaussian,0.18,0.07,5548.97,16,16,891136,21.76,128,64,26,5,3484,3484.000256,C
gaussian,0.18,0.07,5548.97,16,16,891136,21.76,128,64,2,88,4,4,B
gaussian,0.18,0.07,5548.97,16,16,891136,21.76,128,64,12,5,3484,0,C
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,26,5,3484,3484.000256,A
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,2,88,4,4,D
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,12,5,3484,0,A
gaussian,0.18,0.08,5548.97,16,16,891136,21.76,128,64,26,5,3484,3484.000256,C
gaussian,0.18,0.08,5548.97,16,16,891136,21.76,128,64,2,88,4,4,B
gaussian,0.18,0.08,5548.97,16,16,891136,21.76,128,64,12,5,3484,0,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,26,5,3484,3484.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,88,4,4,D
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,5,3484,0,A
gaussian,0.18,0.07,5548.97,16,16,891136,21.76,128,64,26,5,3484,3484.000256,C
gaussian,0.18,0.07,5548.97,16,16,891136,21.76,128,64,2,88,4,4,B
gaussian,0.18,0.07,5548.97,16,16,891136,21.76,128,64,12,5,3484,0,C
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,26,5,3484,3484.000256,A
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,2,88,4,4,D
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,12,5,3484,0,A
gaussian,0.18,0.08,5532.76,16,16,891136,21.76,128,64,26,5,3484,3484.000256,C
gaussian,0.18,0.08,5532.76,16,16,891136,21.76,128,64,2,88,4,4,B
gaussian,0.18,0.08,5532.76,16,16,891136,21.76,128,64,12,5,3484,0,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,26,5,3484,3484.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,88,4,4,D
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,5,3484,0,A
gaussian,0.18,0.07,5521.06,16,16,891136,21.76,128,64,26,5,3484,3484.000256,C
gaussian,0.18,0.07,5521.06,16,16,891136,21.76,128,64,2,88,4,4,B
gaussian,0.18,0.07,5521.06,16,16,891136,21.76,128,64,12,5,3484,0,C
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,26,5,3484,3484.000256,A
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,2,88,4,4,D
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,12,5,3484,0,A
gaussian,0.18,0.07,5521.06,16,16,891136,21.76,128,64,26,5,3484,3484.000256,C
gaussian,0.18,0.07,5521.06,16,16,891136,21.76,128,64,2,88,4,4,B
gaussian,0.18,0.07,5521.06,16,16,891136,21.76,128,64,12,5,3484,0,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,26,5,3484,3484.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,88,4,4,D
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,5,3484,0,A
gaussian,0.18,0.08,5521.06,16,16,891136,21.76,128,64,26,5,3484,3484.000256,C
gaussian,0.18,0.08,5521.06,16,16,891136,21.76,128,64,2,88,4,4,B
gaussian,0.18,0.08,5521.06,16,16,891136,21.76,128,64,12,5,3484,0,C
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,26,5,3484,3484.000256,A
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,2,88,4,4,D
gaussian,0,0.08,4.75,512,17,1024,0.01,5,4,12,5,3484,0,A
gaussian,0.05,0.03,58.35,16,16,9216,0.23,128,64,2,11,64,40,A
gaussian,0.05,0.03,58.35,16,16,9216,0.23,128,64,1,0,0,4,A
gaussian,0.05,0.03,58.35,16,16,9216,0.23,128,64,1,5,64,24,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,2,11,64,40,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,1,0,0,4,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,1,5,64,24,A
gaussian,0.05,0.04,58.35,16,16,9216,0.23,128,64,2,11,64,40,A
gaussian,0.05,0.04,58.35,16,16,9216,0.23,128,64,1,0,0,4,A
gaussian,0.05,0.04,58.35,16,16,9216,0.23,128,64,1,5,64,24,A
gaussian,0,0.06,0.88,512,17,512,0,5,4,2,11,64,40,A
gaussian,0,0.06,0.88,512,17,512,0,5,4,1,0,0,4,A
gaussian,0,0.06,0.88,512,17,512,0,5,4,1,5,64,24,A
gaussian,0.05,0.03,56.67,16,16,9216,0.23,128,64,2,11,64,40,A
gaussian,0.05,0.03,56.67,16,16,9216,0.23,128,64,1,0,0,4,A
gaussian,0.05,0.03,56.67,16,16,9216,0.23,128,64,1,5,64,24,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,2,11,64,40,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,1,0,0,4,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,1,5,64,24,A
gaussian,0.05,0.04,55.52,16,16,9216,0.23,128,64,2,11,64,40,A
gaussian,0.05,0.04,55.52,16,16,9216,0.23,128,64,1,0,0,4,A
gaussian,0.05,0.04,55.52,16,16,9216,0.23,128,64,1,5,64,24,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,2,11,64,40,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,1,0,0,4,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,1,5,64,24,A
gaussian,0.05,0.04,55.52,16,16,9216,0.23,128,64,2,11,64,40,A
gaussian,0.05,0.04,55.52,16,16,9216,0.23,128,64,1,0,0,4,A
gaussian,0.05,0.04,55.52,16,16,9216,0.23,128,64,1,5,64,24,A
gaussian,0,0.06,0.88,512,17,512,0,5,4,2,11,64,40,A
gaussian,0,0.06,0.88,512,17,512,0,5,4,1,0,0,4,A
gaussian,0,0.06,0.88,512,17,512,0,5,4,1,5,64,24,A
gaussian,0.05,0.04,55.52,16,16,9216,0.23,128,64,2,11,64,40,A
gaussian,0.05,0.04,55.52,16,16,9216,0.23,128,64,1,0,0,4,A
gaussian,0.05,0.04,55.52,16,16,9216,0.23,128,64,1,5,64,24,A
gaussian,0,0.06,0.88,512,17,512,0,5,4,2,11,64,40,A
gaussian,0,0.06,0.88,512,17,512,0,5,4,1,0,0,4,A
gaussian,0,0.06,0.88,512,17,512,0,5,4,1,5,64,24,A
gaussian,0.05,0.04,53.89,16,16,9216,0.23,128,64,2,11,64,40,A
gaussian,0.05,0.04,53.89,16,16,9216,0.23,128,64,1,0,0,4,A
gaussian,0.05,0.04,53.89,16,16,9216,0.23,128,64,1,5,64,24,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,2,11,64,40,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,1,0,0,4,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,1,5,64,24,A
gaussian,0.05,0.03,52.79,16,16,9216,0.23,128,64,2,11,64,40,A
gaussian,0.05,0.03,52.79,16,16,9216,0.23,128,64,1,0,0,4,A
gaussian,0.05,0.03,52.79,16,16,9216,0.23,128,64,1,5,64,24,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,2,11,64,40,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,1,0,0,4,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,1,5,64,24,A
gaussian,0.05,0.04,52.79,16,16,9216,0.23,128,64,2,11,64,40,A
gaussian,0.05,0.04,52.79,16,16,9216,0.23,128,64,1,0,0,4,A
gaussian,0.05,0.04,52.79,16,16,9216,0.23,128,64,1,5,64,24,A
gaussian,0,0.06,0.88,512,17,512,0,5,4,2,11,64,40,A
gaussian,0,0.06,0.88,512,17,512,0,5,4,1,0,0,4,A
gaussian,0,0.06,0.88,512,17,512,0,5,4,1,5,64,24,A
gaussian,0.05,0.04,52.79,16,16,9216,0.23,128,64,2,11,64,40,A
gaussian,0.05,0.04,52.79,16,16,9216,0.23,128,64,1,0,0,4,A
gaussian,0.05,0.04,52.79,16,16,9216,0.23,128,64,1,5,64,24,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,2,11,64,40,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,1,0,0,4,A
gaussian,0,0.05,0.88,512,17,512,0,5,4,1,5,64,24,A
gaussian,0.18,0.08,5767.5,16,16,921600,22.5,128,64,27,5,3600,3600.000256,D
gaussian,0.18,0.08,5767.5,16,16,921600,22.5,128,64,2,90,4,4,A
gaussian,0.18,0.08,5767.5,16,16,921600,22.5,128,64,12,4,3600,0,G
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,27,5,3600,3600.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,90,4,4,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,4,3600,0,A
gaussian,0.18,0.08,5767.5,16,16,921600,22.5,128,64,27,5,3600,3600.000256,D
gaussian,0.18,0.08,5767.5,16,16,921600,22.5,128,64,2,90,4,4,A
gaussian,0.18,0.08,5767.5,16,16,921600,22.5,128,64,12,4,3600,0,G
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,27,5,3600,3600.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,90,4,4,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,4,3600,0,A
gaussian,0.18,0.07,5750.97,16,16,921600,22.5,128,64,27,5,3600,3600.000256,D
gaussian,0.18,0.07,5750.97,16,16,921600,22.5,128,64,2,90,4,4,A
gaussian,0.18,0.07,5750.97,16,16,921600,22.5,128,64,12,4,3600,0,G
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,27,5,3600,3600.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,90,4,4,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,4,3600,0,A
gaussian,0.18,0.08,5739.02,16,16,921600,22.5,128,64,27,5,3600,3600.000256,D
gaussian,0.18,0.08,5739.02,16,16,921600,22.5,128,64,2,90,4,4,A
gaussian,0.18,0.08,5739.02,16,16,921600,22.5,128,64,12,4,3600,0,G
gaussian,0,0.06,4.75,512,17,1024,0.01,5,4,27,5,3600,3600.000256,A
gaussian,0,0.06,4.75,512,17,1024,0.01,5,4,2,90,4,4,C
gaussian,0,0.06,4.75,512,17,1024,0.01,5,4,12,4,3600,0,A
gaussian,0.18,0.07,5739.02,16,16,921600,22.5,128,64,27,5,3600,3600.000256,D
gaussian,0.18,0.07,5739.02,16,16,921600,22.5,128,64,2,90,4,4,A
gaussian,0.18,0.07,5739.02,16,16,921600,22.5,128,64,12,4,3600,0,G
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,27,5,3600,3600.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,90,4,4,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,4,3600,0,A
gaussian,0.18,0.08,5739.02,16,16,921600,22.5,128,64,27,5,3600,3600.000256,D
gaussian,0.18,0.08,5739.02,16,16,921600,22.5,128,64,2,90,4,4,A
gaussian,0.18,0.08,5739.02,16,16,921600,22.5,128,64,12,4,3600,0,G
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,27,5,3600,3600.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,90,4,4,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,4,3600,0,A
gaussian,0.18,0.08,5722.54,16,16,921600,22.5,128,64,27,5,3600,3600.000256,D
gaussian,0.18,0.08,5722.54,16,16,921600,22.5,128,64,2,90,4,4,A
gaussian,0.18,0.08,5722.54,16,16,921600,22.5,128,64,12,4,3600,0,G
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,27,5,3600,3600.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,90,4,4,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,4,3600,0,A
gaussian,0.18,0.08,5710.64,16,16,921600,22.5,128,64,27,5,3600,3600.000256,D
gaussian,0.18,0.08,5710.64,16,16,921600,22.5,128,64,2,90,4,4,A
gaussian,0.18,0.08,5710.64,16,16,921600,22.5,128,64,12,4,3600,0,G
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,27,5,3600,3600.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,90,4,4,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,4,3600,0,A
gaussian,0.18,0.07,5710.64,16,16,921600,22.5,128,64,27,5,3600,3600.000256,D
gaussian,0.18,0.07,5710.64,16,16,921600,22.5,128,64,2,90,4,4,A
gaussian,0.18,0.07,5710.64,16,16,921600,22.5,128,64,12,4,3600,0,G
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,27,5,3600,3600.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,90,4,4,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,4,3600,0,A
gaussian,0.18,0.07,5710.64,16,16,921600,22.5,128,64,27,5,3600,3600.000256,D
gaussian,0.18,0.07,5710.64,16,16,921600,22.5,128,64,2,90,4,4,A
gaussian,0.18,0.07,5710.64,16,16,921600,22.5,128,64,12,4,3600,0,G
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,27,5,3600,3600.000256,A
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,2,90,4,4,C
gaussian,0,0.07,4.75,512,17,1024,0.01,5,4,12,4,3600,0,A
gaussian,0.18,0.07,5961.23,16,16,952576,23.26,128,64,28,5,3724,3724.000256,C
gaussian,0.18,0.07,5961.23,16,16,952576,23.26,128,64,2,95,4,4,A
gaussian,0.18,0.07,5961.23,16,16,952576,23.26,128,64,12,5,3724,0,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,28,5,3724,3724.000256,A
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,2,95,4,4,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,12,5,3724,0,A
gaussian,0.18,0.07,5961.23,16,16,952576,23.26,128,64,28,5,3724,3724.000256,C
gaussian,0.18,0.07,5961.23,16,16,952576,23.26,128,64,2,95,4,4,A
gaussian,0.18,0.07,5961.23,16,16,952576,23.26,128,64,12,5,3724,0,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,28,5,3724,3724.000256,A
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,2,95,4,4,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,12,5,3724,0,A
gaussian,0.18,0.07,5944.42,16,16,952576,23.26,128,64,28,5,3724,3724.000256,C
gaussian,0.18,0.07,5944.42,16,16,952576,23.26,128,64,2,95,4,4,A
gaussian,0.18,0.07,5944.42,16,16,952576,23.26,128,64,12,5,3724,0,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,28,5,3724,3724.000256,A
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,2,95,4,4,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,12,5,3724,0,A
gaussian,0.18,0.07,5932.27,16,16,952576,23.26,128,64,28,5,3724,3724.000256,C
gaussian,0.18,0.07,5932.27,16,16,952576,23.26,128,64,2,95,4,4,A
gaussian,0.18,0.07,5932.27,16,16,952576,23.26,128,64,12,5,3724,0,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,28,5,3724,3724.000256,A
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,2,95,4,4,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,12,5,3724,0,A
gaussian,0.18,0.08,5932.27,16,16,952576,23.26,128,64,28,5,3724,3724.000256,C
gaussian,0.18,0.08,5932.27,16,16,952576,23.26,128,64,2,95,4,4,A
gaussian,0.18,0.08,5932.27,16,16,952576,23.26,128,64,12,5,3724,0,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,28,5,3724,3724.000256,A
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,2,95,4,4,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,12,5,3724,0,A
gaussian,0.18,0.07,5932.27,16,16,952576,23.26,128,64,28,5,3724,3724.000256,C
gaussian,0.18,0.07,5932.27,16,16,952576,23.26,128,64,2,95,4,4,A
gaussian,0.18,0.07,5932.27,16,16,952576,23.26,128,64,12,5,3724,0,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,28,5,3724,3724.000256,A
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,2,95,4,4,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,12,5,3724,0,A
gaussian,0.18,0.08,5915.51,16,16,952576,23.26,128,64,28,5,3724,3724.000256,C
gaussian,0.18,0.08,5915.51,16,16,952576,23.26,128,64,2,95,4,4,A
gaussian,0.18,0.08,5915.51,16,16,952576,23.26,128,64,12,5,3724,0,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,28,5,3724,3724.000256,A
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,2,95,4,4,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,12,5,3724,0,A
gaussian,0.18,0.07,5903.41,16,16,952576,23.26,128,64,28,5,3724,3724.000256,C
gaussian,0.18,0.07,5903.41,16,16,952576,23.26,128,64,2,95,4,4,A
gaussian,0.18,0.07,5903.41,16,16,952576,23.26,128,64,12,5,3724,0,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,28,5,3724,3724.000256,A
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,2,95,4,4,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,12,5,3724,0,A
gaussian,0.18,0.07,5903.41,16,16,952576,23.26,128,64,28,5,3724,3724.000256,C
gaussian,0.18,0.07,5903.41,16,16,952576,23.26,128,64,2,95,4,4,A
gaussian,0.18,0.07,5903.41,16,16,952576,23.26,128,64,12,5,3724,0,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,28,5,3724,3724.000256,A
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,2,95,4,4,D
gaussian,0,0.08,4.88,512,17,1024,0.01,5,4,12,5,3724,0,A
gaussian,0.18,0.08,5903.41,16,16,952576,23.26,128,64,28,5,3724,3724.000256,C
gaussian,0.18,0.08,5903.41,16,16,952576,23.26,128,64,2,95,4,4,A
gaussian,0.18,0.08,5903.41,16,16,952576,23.26,128,64,12,5,3724,0,D
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,28,5,3724,3724.000256,A
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,2,95,4,4,D
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,12,5,3724,0,A
gaussian,0.18,0.08,6158.15,16,16,984064,24.02,128,64,28,5,3844,3844.000256,F
gaussian,0.18,0.08,6158.15,16,16,984064,24.02,128,64,2,85,4,4,B
gaussian,0.18,0.08,6158.15,16,16,984064,24.02,128,64,12,6,3844,0,C
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,28,5,3844,3844.000256,A
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,2,85,4,4,E
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,12,6,3844,0,A
gaussian,0.18,0.07,6158.15,16,16,984064,24.02,128,64,28,5,3844,3844.000256,F
gaussian,0.18,0.07,6158.15,16,16,984064,24.02,128,64,2,85,4,4,B
gaussian,0.18,0.07,6158.15,16,16,984064,24.02,128,64,12,6,3844,0,C
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,28,5,3844,3844.000256,A
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,2,85,4,4,E
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,12,6,3844,0,A
gaussian,0.18,0.08,6141.07,16,16,984064,24.02,128,64,28,5,3844,3844.000256,F
gaussian,0.18,0.08,6141.07,16,16,984064,24.02,128,64,2,85,4,4,B
gaussian,0.18,0.08,6141.07,16,16,984064,24.02,128,64,12,6,3844,0,C
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,28,5,3844,3844.000256,A
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,2,85,4,4,E
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,12,6,3844,0,A
gaussian,0.18,0.07,6128.72,16,16,984064,24.02,128,64,28,5,3844,3844.000256,F
gaussian,0.18,0.07,6128.72,16,16,984064,24.02,128,64,2,85,4,4,B
gaussian,0.18,0.07,6128.72,16,16,984064,24.02,128,64,12,6,3844,0,C
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,28,5,3844,3844.000256,A
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,2,85,4,4,E
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,12,6,3844,0,A
gaussian,0.18,0.07,6128.72,16,16,984064,24.02,128,64,28,5,3844,3844.000256,F
gaussian,0.18,0.07,6128.72,16,16,984064,24.02,128,64,2,85,4,4,B
gaussian,0.18,0.07,6128.72,16,16,984064,24.02,128,64,12,6,3844,0,C
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,28,5,3844,3844.000256,A
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,2,85,4,4,E
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,12,6,3844,0,A
gaussian,0.18,0.08,6128.72,16,16,984064,24.02,128,64,28,5,3844,3844.000256,F
gaussian,0.18,0.08,6128.72,16,16,984064,24.02,128,64,2,85,4,4,B
gaussian,0.18,0.08,6128.72,16,16,984064,24.02,128,64,12,6,3844,0,C
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,28,5,3844,3844.000256,A
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,2,85,4,4,E
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,12,6,3844,0,A
gaussian,0.18,0.08,6111.69,16,16,984064,24.02,128,64,28,5,3844,3844.000256,F
gaussian,0.18,0.08,6111.69,16,16,984064,24.02,128,64,2,85,4,4,B
gaussian,0.18,0.08,6111.69,16,16,984064,24.02,128,64,12,6,3844,0,C
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,28,5,3844,3844.000256,A
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,2,85,4,4,E
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,12,6,3844,0,A
gaussian,0.18,0.08,6099.39,16,16,984064,24.02,128,64,28,5,3844,3844.000256,F
gaussian,0.18,0.08,6099.39,16,16,984064,24.02,128,64,2,85,4,4,B
gaussian,0.18,0.08,6099.39,16,16,984064,24.02,128,64,12,6,3844,0,C
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,28,5,3844,3844.000256,A
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,2,85,4,4,E
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,12,6,3844,0,A
gaussian,0.18,0.07,6099.39,16,16,984064,24.02,128,64,28,5,3844,3844.000256,F
gaussian,0.18,0.07,6099.39,16,16,984064,24.02,128,64,2,85,4,4,B
gaussian,0.18,0.07,6099.39,16,16,984064,24.02,128,64,12,6,3844,0,C
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,28,5,3844,3844.000256,A
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,2,85,4,4,E
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,12,6,3844,0,A
gaussian,0.18,0.07,6099.39,16,16,984064,24.02,128,64,28,5,3844,3844.000256,F
gaussian,0.18,0.07,6099.39,16,16,984064,24.02,128,64,2,85,4,4,B
gaussian,0.18,0.07,6099.39,16,16,984064,24.02,128,64,12,6,3844,0,C
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,28,5,3844,3844.000256,A
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,2,85,4,4,E
gaussian,0,0.07,4.88,512,17,1024,0.01,5,4,12,6,3844,0,A
gaussian,0.18,0.08,6561.6,16,16,1048576,25.6,128,64,26,93,4100,4100.000512,G
gaussian,0.18,0.08,6561.6,16,16,1048576,25.6,128,64,2,88,64,64,G
gaussian,0.18,0.08,6561.6,16,16,1048576,25.6,128,64,12,7,4096,0,C
gaussian,0,0.07,5.28,512,17,1024,0.01,5,4,26,93,4100,4100.000512,A
gaussian,0,0.07,5.28,512,17,1024,0.01,5,4,2,88,64,64,E
gaussian,0,0.07,5.28,512,17,1024,0.01,5,4,12,7,4096,0,A
gaussian,0.18,0.08,6561.6,16,16,1048576,25.6,128,64,26,93,4100,4100.000512,G
gaussian,0.18,0.08,6561.6,16,16,1048576,25.6,128,64,2,88,64,64,G
gaussian,0.18,0.08,6561.6,16,16,1048576,25.6,128,64,12,7,4096,0,C
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,93,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,E
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,7,4096,0,A
gaussian,0.18,0.07,6543.97,16,16,1048576,25.6,128,64,26,93,4100,4100.000512,G
gaussian,0.18,0.07,6543.97,16,16,1048576,25.6,128,64,2,88,64,64,G
gaussian,0.18,0.07,6543.97,16,16,1048576,25.6,128,64,12,7,4096,0,C
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,93,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,E
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,7,4096,0,A
gaussian,0.18,0.08,6531.22,16,16,1048576,25.6,128,64,26,93,4100,4100.000512,G
gaussian,0.18,0.08,6531.22,16,16,1048576,25.6,128,64,2,88,64,64,G
gaussian,0.18,0.08,6531.22,16,16,1048576,25.6,128,64,12,7,4096,0,C
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,93,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,E
